Date,Index,Country,Close,Currency
2015-07-01,nasdaq,united states,5009.21,USD
2015-07-05,nasdaq,united states,4991.94,USD
2015-07-06,nasdaq,united states,4997.46,USD
2015-07-07,nasdaq,united states,4909.76,USD
2015-07-08,nasdaq,united states,4922.4,USD
2015-07-09,nasdaq,united states,4997.7,USD
2015-07-12,nasdaq,united states,5071.51,USD
2015-07-13,nasdaq,united states,5104.89,USD
2015-07-14,nasdaq,united states,5098.94,USD
2015-07-15,nasdaq,united states,5163.18,USD
2015-07-16,nasdaq,united states,5210.14,USD
2015-07-19,nasdaq,united states,5218.86,USD
2015-07-20,nasdaq,united states,5208.12,USD
2015-07-21,nasdaq,united states,5171.77,USD
2015-07-22,nasdaq,united states,5146.41,USD
2015-07-23,nasdaq,united states,5088.63,USD
2015-07-26,nasdaq,united states,5039.78,USD
2015-07-27,nasdaq,united states,5089.21,USD
2015-07-28,nasdaq,united states,5111.73,USD
2015-07-29,nasdaq,united states,5128.78,USD
2015-07-30,nasdaq,united states,5128.28,USD
2015-08-02,nasdaq,united states,5115.38,USD
2015-08-03,nasdaq,united states,5105.55,USD
2015-08-04,nasdaq,united states,5139.94,USD
2015-08-05,nasdaq,united states,5056.44,USD
2015-08-06,nasdaq,united states,5043.54,USD
2015-08-09,nasdaq,united states,5101.8,USD
2015-08-10,nasdaq,united states,5036.79,USD
2015-08-11,nasdaq,united states,5044.39,USD
2015-08-12,nasdaq,united states,5033.56,USD
2015-08-13,nasdaq,united states,5048.23,USD
2015-08-16,nasdaq,united states,5091.7,USD
2015-08-17,nasdaq,united states,5059.35,USD
2015-08-18,nasdaq,united states,5019.05,USD
2015-08-19,nasdaq,united states,4877.49,USD
2015-08-20,nasdaq,united states,4706.04,USD
2015-08-23,nasdaq,united states,4526.25,USD
2015-08-24,nasdaq,united states,4506.49,USD
2015-08-25,nasdaq,united states,4697.54,USD
2015-08-26,nasdaq,united states,4812.71,USD
2015-08-27,nasdaq,united states,4828.32,USD
2015-08-30,nasdaq,united states,4776.51,USD
2015-08-31,nasdaq,united states,4636.1,USD
2015-09-01,nasdaq,united states,4749.98,USD
2015-09-02,nasdaq,united states,4733.5,USD
2015-09-03,nasdaq,united states,4683.92,USD
2015-09-07,nasdaq,united states,4811.93,USD
2015-09-08,nasdaq,united states,4756.53,USD
2015-09-09,nasdaq,united states,4796.25,USD
2015-09-10,nasdaq,united states,4822.34,USD
2015-09-13,nasdaq,united states,4805.76,USD
2015-09-14,nasdaq,united states,4860.52,USD
2015-09-15,nasdaq,united states,4889.24,USD
2015-09-16,nasdaq,united states,4893.95,USD
2015-09-17,nasdaq,united states,4827.23,USD
2015-09-20,nasdaq,united states,4828.95,USD
2015-09-21,nasdaq,united states,4756.72,USD
2015-09-22,nasdaq,united states,4752.74,USD
2015-09-23,nasdaq,united states,4734.48,USD
2015-09-24,nasdaq,united states,4686.5,USD
2015-09-27,nasdaq,united states,4543.97,USD
2015-09-28,nasdaq,united states,4517.32,USD
2015-09-29,nasdaq,united states,4620.16,USD
2015-09-30,nasdaq,united states,4627.08,USD
2015-10-01,nasdaq,united states,4707.77,USD
2015-10-04,nasdaq,united states,4781.26,USD
2015-10-05,nasdaq,united states,4748.36,USD
2015-10-06,nasdaq,united states,4791.15,USD
2015-10-07,nasdaq,united states,4810.79,USD
2015-10-08,nasdaq,united states,4830.47,USD
2015-10-11,nasdaq,united states,4838.64,USD
2015-10-12,nasdaq,united states,4796.61,USD
2015-10-13,nasdaq,united states,4782.85,USD
2015-10-14,nasdaq,united states,4870.1,USD
2015-10-15,nasdaq,united states,4886.69,USD
2015-10-18,nasdaq,united states,4905.47,USD
2015-10-19,nasdaq,united states,4880.97,USD
2015-10-20,nasdaq,united states,4840.12,USD
2015-10-21,nasdaq,united states,4920.05,USD
2015-10-22,nasdaq,united states,5031.86,USD
2015-10-25,nasdaq,united states,5034.7,USD
2015-10-26,nasdaq,united states,5030.15,USD
2015-10-27,nasdaq,united states,5095.69,USD
2015-10-28,nasdaq,united states,5074.27,USD
2015-10-29,nasdaq,united states,5053.75,USD
2015-11-01,nasdaq,united states,5127.15,USD
2015-11-02,nasdaq,united states,5145.13,USD
2015-11-03,nasdaq,united states,5142.48,USD
2015-11-04,nasdaq,united states,5127.74,USD
2015-11-05,nasdaq,united states,5147.12,USD
2015-11-08,nasdaq,united states,5095.3,USD
2015-11-09,nasdaq,united states,5083.24,USD
2015-11-10,nasdaq,united states,5067.02,USD
2015-11-11,nasdaq,united states,5005.08,USD
2015-11-12,nasdaq,united states,4927.88,USD
2015-11-15,nasdaq,united states,4984.62,USD
2015-11-16,nasdaq,united states,4986.02,USD
2015-11-17,nasdaq,united states,5075.2,USD
2015-11-18,nasdaq,united states,5073.64,USD
2015-11-19,nasdaq,united states,5104.92,USD
2015-11-22,nasdaq,united states,5102.48,USD
2015-11-23,nasdaq,united states,5102.81,USD
2015-11-24,nasdaq,united states,5116.14,USD
2015-11-26,nasdaq,united states,5127.52,USD
2015-11-29,nasdaq,united states,5108.67,USD
2015-11-30,nasdaq,united states,5156.31,USD
2015-12-01,nasdaq,united states,5123.22,USD
2015-12-02,nasdaq,united states,5037.53,USD
2015-12-03,nasdaq,united states,5142.27,USD
2015-12-06,nasdaq,united states,5101.81,USD
2015-12-07,nasdaq,united states,5098.24,USD
2015-12-08,nasdaq,united states,5022.86,USD
2015-12-09,nasdaq,united states,5045.17,USD
2015-12-10,nasdaq,united states,4933.47,USD
2015-12-13,nasdaq,united states,4952.23,USD
2015-12-14,nasdaq,united states,4995.36,USD
2015-12-15,nasdaq,united states,5071.13,USD
2015-12-16,nasdaq,united states,5002.55,USD
2015-12-17,nasdaq,united states,4923.08,USD
2015-12-20,nasdaq,united states,4968.92,USD
2015-12-21,nasdaq,united states,5001.11,USD
2015-12-22,nasdaq,united states,5045.93,USD
2015-12-23,nasdaq,united states,5048.49,USD
2015-12-27,nasdaq,united states,5040.98,USD
2015-12-28,nasdaq,united states,5107.94,USD
2015-12-29,nasdaq,united states,5065.85,USD
2015-12-30,nasdaq,united states,5007.41,USD
2016-01-03,nasdaq,united states,4903.09,USD
2016-01-04,nasdaq,united states,4891.43,USD
2016-01-05,nasdaq,united states,4835.77,USD
2016-01-06,nasdaq,united states,4689.43,USD
2016-01-07,nasdaq,united states,4643.63,USD
2016-01-10,nasdaq,united states,4637.99,USD
2016-01-11,nasdaq,united states,4685.92,USD
2016-01-12,nasdaq,united states,4526.06,USD
2016-01-13,nasdaq,united states,4615.0,USD
2016-01-14,nasdaq,united states,4488.42,USD
2016-01-18,nasdaq,united states,4476.95,USD
2016-01-19,nasdaq,united states,4471.69,USD
2016-01-20,nasdaq,united states,4472.06,USD
2016-01-21,nasdaq,united states,4591.18,USD
2016-01-24,nasdaq,united states,4518.49,USD
2016-01-25,nasdaq,united states,4567.67,USD
2016-01-26,nasdaq,united states,4468.17,USD
2016-01-27,nasdaq,united states,4506.68,USD
2016-01-28,nasdaq,united states,4613.95,USD
2016-01-31,nasdaq,united states,4620.37,USD
2016-02-01,nasdaq,united states,4516.95,USD
2016-02-02,nasdaq,united states,4504.24,USD
2016-02-03,nasdaq,united states,4509.56,USD
2016-02-04,nasdaq,united states,4363.14,USD
2016-02-07,nasdaq,united states,4283.75,USD
2016-02-08,nasdaq,united states,4268.76,USD
2016-02-09,nasdaq,united states,4283.59,USD
2016-02-10,nasdaq,united states,4266.84,USD
2016-02-11,nasdaq,united states,4337.51,USD
2016-02-15,nasdaq,united states,4435.95,USD
2016-02-16,nasdaq,united states,4534.06,USD
2016-02-17,nasdaq,united states,4487.54,USD
2016-02-18,nasdaq,united states,4504.43,USD
2016-02-21,nasdaq,united states,4570.61,USD
2016-02-22,nasdaq,united states,4503.58,USD
2016-02-23,nasdaq,united states,4542.61,USD
2016-02-24,nasdaq,united states,4582.2,USD
2016-02-25,nasdaq,united states,4590.47,USD
2016-02-28,nasdaq,united states,4557.95,USD
2016-02-29,nasdaq,united states,4689.6,USD
2016-03-01,nasdaq,united states,4703.42,USD
2016-03-02,nasdaq,united states,4707.42,USD
2016-03-03,nasdaq,united states,4717.02,USD
2016-03-06,nasdaq,united states,4708.25,USD
2016-03-07,nasdaq,united states,4648.82,USD
2016-03-08,nasdaq,united states,4674.38,USD
2016-03-09,nasdaq,united states,4662.16,USD
2016-03-10,nasdaq,united states,4748.47,USD
2016-03-13,nasdaq,united states,4750.28,USD
2016-03-14,nasdaq,united states,4728.67,USD
2016-03-15,nasdaq,united states,4763.97,USD
2016-03-16,nasdaq,united states,4774.98,USD
2016-03-17,nasdaq,united states,4795.65,USD
2016-03-20,nasdaq,united states,4808.87,USD
2016-03-21,nasdaq,united states,4821.66,USD
2016-03-22,nasdaq,united states,4768.86,USD
2016-03-23,nasdaq,united states,4773.51,USD
2016-03-27,nasdaq,united states,4766.79,USD
2016-03-28,nasdaq,united states,4846.62,USD
2016-03-29,nasdaq,united states,4869.29,USD
2016-03-30,nasdaq,united states,4869.85,USD
2016-03-31,nasdaq,united states,4914.54,USD
2016-04-03,nasdaq,united states,4891.8,USD
2016-04-04,nasdaq,united states,4843.93,USD
2016-04-05,nasdaq,united states,4920.72,USD
2016-04-06,nasdaq,united states,4848.37,USD
2016-04-07,nasdaq,united states,4850.69,USD
2016-04-10,nasdaq,united states,4833.4,USD
2016-04-11,nasdaq,united states,4872.09,USD
2016-04-12,nasdaq,united states,4947.42,USD
2016-04-13,nasdaq,united states,4945.89,USD
2016-04-14,nasdaq,united states,4938.22,USD
2016-04-17,nasdaq,united states,4960.02,USD
2016-04-18,nasdaq,united states,4940.33,USD
2016-04-19,nasdaq,united states,4948.13,USD
2016-04-20,nasdaq,united states,4945.89,USD
2016-04-21,nasdaq,united states,4906.23,USD
2016-04-24,nasdaq,united states,4895.79,USD
2016-04-25,nasdaq,united states,4888.28,USD
2016-04-26,nasdaq,united states,4863.14,USD
2016-04-27,nasdaq,united states,4805.29,USD
2016-04-28,nasdaq,united states,4775.36,USD
2016-05-01,nasdaq,united states,4817.59,USD
2016-05-02,nasdaq,united states,4763.22,USD
2016-05-03,nasdaq,united states,4725.64,USD
2016-05-04,nasdaq,united states,4717.09,USD
2016-05-05,nasdaq,united states,4736.15,USD
2016-05-08,nasdaq,united states,4750.21,USD
2016-05-09,nasdaq,united states,4809.88,USD
2016-05-10,nasdaq,united states,4760.69,USD
2016-05-11,nasdaq,united states,4737.33,USD
2016-05-12,nasdaq,united states,4717.68,USD
2016-05-15,nasdaq,united states,4775.46,USD
2016-05-16,nasdaq,united states,4715.73,USD
2016-05-17,nasdaq,united states,4739.12,USD
2016-05-18,nasdaq,united states,4712.53,USD
2016-05-19,nasdaq,united states,4769.56,USD
2016-05-22,nasdaq,united states,4765.78,USD
2016-05-23,nasdaq,united states,4861.06,USD
2016-05-24,nasdaq,united states,4894.89,USD
2016-05-25,nasdaq,united states,4901.77,USD
2016-05-26,nasdaq,united states,4933.51,USD
2016-05-30,nasdaq,united states,4948.06,USD
2016-05-31,nasdaq,united states,4952.25,USD
2016-06-01,nasdaq,united states,4971.36,USD
2016-06-02,nasdaq,united states,4942.52,USD
2016-06-05,nasdaq,united states,4968.71,USD
2016-06-06,nasdaq,united states,4961.75,USD
2016-06-07,nasdaq,united states,4974.64,USD
2016-06-08,nasdaq,united states,4958.62,USD
2016-06-09,nasdaq,united states,4894.55,USD
2016-06-12,nasdaq,united states,4848.44,USD
2016-06-13,nasdaq,united states,4843.55,USD
2016-06-14,nasdaq,united states,4834.93,USD
2016-06-15,nasdaq,united states,4844.91,USD
2016-06-16,nasdaq,united states,4800.34,USD
2016-06-19,nasdaq,united states,4837.21,USD
2016-06-20,nasdaq,united states,4843.76,USD
2016-06-21,nasdaq,united states,4833.32,USD
2016-06-22,nasdaq,united states,4910.04,USD
2016-06-23,nasdaq,united states,4707.98,USD
2016-06-26,nasdaq,united states,4594.44,USD
2016-06-27,nasdaq,united states,4691.87,USD
2016-06-28,nasdaq,united states,4779.24,USD
2016-06-29,nasdaq,united states,4842.67,USD
2016-06-30,nasdaq,united states,4862.57,USD
2016-07-04,nasdaq,united states,4822.9,USD
2016-07-05,nasdaq,united states,4859.16,USD
2016-07-06,nasdaq,united states,4876.81,USD
2016-07-07,nasdaq,united states,4956.76,USD
2016-07-10,nasdaq,united states,4988.64,USD
2016-07-11,nasdaq,united states,5022.82,USD
2016-07-12,nasdaq,united states,5005.73,USD
2016-07-13,nasdaq,united states,5034.06,USD
2016-07-14,nasdaq,united states,5029.59,USD
2016-07-17,nasdaq,united states,5055.78,USD
2016-07-18,nasdaq,united states,5036.37,USD
2016-07-19,nasdaq,united states,5089.93,USD
2016-07-20,nasdaq,united states,5073.9,USD
2016-07-21,nasdaq,united states,5100.16,USD
2016-07-24,nasdaq,united states,5097.63,USD
2016-07-25,nasdaq,united states,5110.05,USD
2016-07-26,nasdaq,united states,5139.81,USD
2016-07-27,nasdaq,united states,5154.98,USD
2016-07-28,nasdaq,united states,5162.13,USD
2016-07-31,nasdaq,united states,5184.2,USD
2016-08-01,nasdaq,united states,5137.73,USD
2016-08-02,nasdaq,united states,5159.74,USD
2016-08-03,nasdaq,united states,5166.25,USD
2016-08-04,nasdaq,united states,5221.12,USD
2016-08-07,nasdaq,united states,5213.14,USD
2016-08-08,nasdaq,united states,5225.48,USD
2016-08-09,nasdaq,united states,5204.59,USD
2016-08-10,nasdaq,united states,5228.4,USD
2016-08-11,nasdaq,united states,5232.9,USD
2016-08-14,nasdaq,united states,5262.02,USD
2016-08-15,nasdaq,united states,5227.11,USD
2016-08-16,nasdaq,united states,5228.66,USD
2016-08-17,nasdaq,united states,5240.15,USD
2016-08-18,nasdaq,united states,5238.38,USD
2016-08-21,nasdaq,united states,5244.6,USD
2016-08-22,nasdaq,united states,5260.08,USD
2016-08-23,nasdaq,united states,5217.69,USD
2016-08-24,nasdaq,united states,5212.2,USD
2016-08-25,nasdaq,united states,5218.92,USD
2016-08-28,nasdaq,united states,5232.33,USD
2016-08-29,nasdaq,united states,5222.99,USD
2016-08-30,nasdaq,united states,5213.22,USD
2016-08-31,nasdaq,united states,5227.21,USD
2016-09-01,nasdaq,united states,5249.9,USD
2016-09-05,nasdaq,united states,5275.91,USD
2016-09-06,nasdaq,united states,5283.93,USD
2016-09-07,nasdaq,united states,5259.48,USD
2016-09-08,nasdaq,united states,5125.91,USD
2016-09-11,nasdaq,united states,5211.89,USD
2016-09-12,nasdaq,united states,5155.26,USD
2016-09-13,nasdaq,united states,5173.77,USD
2016-09-14,nasdaq,united states,5249.69,USD
2016-09-15,nasdaq,united states,5244.57,USD
2016-09-18,nasdaq,united states,5235.03,USD
2016-09-19,nasdaq,united states,5241.35,USD
2016-09-20,nasdaq,united states,5295.18,USD
2016-09-21,nasdaq,united states,5339.52,USD
2016-09-22,nasdaq,united states,5305.75,USD
2016-09-25,nasdaq,united states,5257.49,USD
2016-09-26,nasdaq,united states,5305.71,USD
2016-09-27,nasdaq,united states,5318.55,USD
2016-09-28,nasdaq,united states,5269.15,USD
2016-09-29,nasdaq,united states,5312.0,USD
2016-10-02,nasdaq,united states,5300.87,USD
2016-10-03,nasdaq,united states,5289.66,USD
2016-10-04,nasdaq,united states,5316.02,USD
2016-10-05,nasdaq,united states,5306.85,USD
2016-10-06,nasdaq,united states,5292.4,USD
2016-10-09,nasdaq,united states,5328.67,USD
2016-10-10,nasdaq,united states,5246.79,USD
2016-10-11,nasdaq,united states,5239.02,USD
2016-10-12,nasdaq,united states,5213.33,USD
2016-10-13,nasdaq,united states,5214.16,USD
2016-10-16,nasdaq,united states,5199.82,USD
2016-10-17,nasdaq,united states,5243.84,USD
2016-10-18,nasdaq,united states,5246.41,USD
2016-10-19,nasdaq,united states,5241.83,USD
2016-10-20,nasdaq,united states,5257.4,USD
2016-10-23,nasdaq,united states,5309.83,USD
2016-10-24,nasdaq,united states,5283.4,USD
2016-10-25,nasdaq,united states,5250.27,USD
2016-10-26,nasdaq,united states,5215.97,USD
2016-10-27,nasdaq,united states,5190.1,USD
2016-10-30,nasdaq,united states,5189.14,USD
2016-10-31,nasdaq,united states,5153.58,USD
2016-11-01,nasdaq,united states,5105.57,USD
2016-11-02,nasdaq,united states,5058.41,USD
2016-11-03,nasdaq,united states,5046.37,USD
2016-11-06,nasdaq,united states,5166.17,USD
2016-11-07,nasdaq,united states,5193.49,USD
2016-11-08,nasdaq,united states,5251.07,USD
2016-11-09,nasdaq,united states,5208.8,USD
2016-11-10,nasdaq,united states,5237.11,USD
2016-11-13,nasdaq,united states,5218.4,USD
2016-11-14,nasdaq,united states,5275.62,USD
2016-11-15,nasdaq,united states,5294.58,USD
2016-11-16,nasdaq,united states,5333.97,USD
2016-11-17,nasdaq,united states,5321.51,USD
2016-11-20,nasdaq,united states,5368.86,USD
2016-11-21,nasdaq,united states,5386.35,USD
2016-11-22,nasdaq,united states,5380.68,USD
2016-11-24,nasdaq,united states,5398.92,USD
2016-11-27,nasdaq,united states,5368.81,USD
2016-11-28,nasdaq,united states,5379.92,USD
2016-11-29,nasdaq,united states,5323.68,USD
2016-11-30,nasdaq,united states,5251.11,USD
2016-12-01,nasdaq,united states,5255.65,USD
2016-12-04,nasdaq,united states,5308.89,USD
2016-12-05,nasdaq,united states,5333.0,USD
2016-12-06,nasdaq,united states,5393.76,USD
2016-12-07,nasdaq,united states,5417.36,USD
2016-12-08,nasdaq,united states,5444.5,USD
2016-12-11,nasdaq,united states,5412.54,USD
2016-12-12,nasdaq,united states,5463.83,USD
2016-12-13,nasdaq,united states,5436.67,USD
2016-12-14,nasdaq,united states,5456.85,USD
2016-12-15,nasdaq,united states,5437.16,USD
2016-12-18,nasdaq,united states,5457.44,USD
2016-12-19,nasdaq,united states,5483.94,USD
2016-12-20,nasdaq,united states,5471.43,USD
2016-12-21,nasdaq,united states,5447.42,USD
2016-12-22,nasdaq,united states,5462.69,USD
2016-12-26,nasdaq,united states,5487.44,USD
2016-12-27,nasdaq,united states,5438.56,USD
2016-12-28,nasdaq,united states,5432.09,USD
2016-12-29,nasdaq,united states,5383.12,USD
2017-01-02,nasdaq,united states,5429.08,USD
2017-01-03,nasdaq,united states,5477.01,USD
2017-01-04,nasdaq,united states,5487.94,USD
2017-01-05,nasdaq,united states,5521.06,USD
2017-01-08,nasdaq,united states,5531.82,USD
2017-01-09,nasdaq,united states,5551.82,USD
2017-01-10,nasdaq,united states,5563.65,USD
2017-01-11,nasdaq,united states,5547.49,USD
2017-01-12,nasdaq,united states,5574.12,USD
2017-01-16,nasdaq,united states,5538.73,USD
2017-01-17,nasdaq,united states,5555.65,USD
2017-01-18,nasdaq,united states,5540.08,USD
2017-01-19,nasdaq,united states,5555.33,USD
2017-01-22,nasdaq,united states,5552.94,USD
2017-01-23,nasdaq,united states,5600.96,USD
2017-01-24,nasdaq,united states,5656.34,USD
2017-01-25,nasdaq,united states,5655.18,USD
2017-01-26,nasdaq,united states,5660.78,USD
2017-01-29,nasdaq,united states,5613.71,USD
2017-01-30,nasdaq,united states,5614.79,USD
2017-01-31,nasdaq,united states,5642.65,USD
2017-02-01,nasdaq,united states,5636.2,USD
2017-02-02,nasdaq,united states,5666.77,USD
2017-02-05,nasdaq,united states,5663.55,USD
2017-02-06,nasdaq,united states,5674.22,USD
2017-02-07,nasdaq,united states,5682.45,USD
2017-02-08,nasdaq,united states,5715.18,USD
2017-02-09,nasdaq,united states,5734.13,USD
2017-02-12,nasdaq,united states,5763.96,USD
2017-02-13,nasdaq,united states,5782.57,USD
2017-02-14,nasdaq,united states,5819.44,USD
2017-02-15,nasdaq,united states,5814.9,USD
2017-02-16,nasdaq,united states,5838.58,USD
2017-02-20,nasdaq,united states,5865.95,USD
2017-02-21,nasdaq,united states,5860.63,USD
2017-02-22,nasdaq,united states,5835.51,USD
2017-02-23,nasdaq,united states,5845.31,USD
2017-02-26,nasdaq,united states,5861.9,USD
2017-02-27,nasdaq,united states,5825.44,USD
2017-02-28,nasdaq,united states,5904.03,USD
2017-03-01,nasdaq,united states,5861.22,USD
2017-03-02,nasdaq,united states,5870.75,USD
2017-03-05,nasdaq,united states,5849.18,USD
2017-03-06,nasdaq,united states,5833.93,USD
2017-03-07,nasdaq,united states,5837.55,USD
2017-03-08,nasdaq,united states,5838.81,USD
2017-03-09,nasdaq,united states,5861.73,USD
2017-03-12,nasdaq,united states,5875.78,USD
2017-03-13,nasdaq,united states,5856.82,USD
2017-03-14,nasdaq,united states,5900.05,USD
2017-03-15,nasdaq,united states,5900.76,USD
2017-03-16,nasdaq,united states,5901.0,USD
2017-03-19,nasdaq,united states,5901.53,USD
2017-03-20,nasdaq,united states,5793.82,USD
2017-03-21,nasdaq,united states,5821.64,USD
2017-03-22,nasdaq,united states,5817.69,USD
2017-03-23,nasdaq,united states,5828.74,USD
2017-03-26,nasdaq,united states,5840.37,USD
2017-03-27,nasdaq,united states,5875.14,USD
2017-03-28,nasdaq,united states,5897.55,USD
2017-03-29,nasdaq,united states,5914.34,USD
2017-03-30,nasdaq,united states,5911.74,USD
2017-04-02,nasdaq,united states,5894.68,USD
2017-04-03,nasdaq,united states,5898.61,USD
2017-04-04,nasdaq,united states,5864.48,USD
2017-04-05,nasdaq,united states,5878.95,USD
2017-04-06,nasdaq,united states,5877.81,USD
2017-04-09,nasdaq,united states,5880.93,USD
2017-04-10,nasdaq,united states,5866.77,USD
2017-04-11,nasdaq,united states,5836.16,USD
2017-04-12,nasdaq,united states,5805.15,USD
2017-04-16,nasdaq,united states,5856.79,USD
2017-04-17,nasdaq,united states,5849.47,USD
2017-04-18,nasdaq,united states,5863.03,USD
2017-04-19,nasdaq,united states,5916.78,USD
2017-04-20,nasdaq,united states,5910.52,USD
2017-04-23,nasdaq,united states,5983.82,USD
2017-04-24,nasdaq,united states,6025.49,USD
2017-04-25,nasdaq,united states,6025.23,USD
2017-04-26,nasdaq,united states,6048.94,USD
2017-04-27,nasdaq,united states,6047.61,USD
2017-04-30,nasdaq,united states,6091.6,USD
2017-05-01,nasdaq,united states,6095.37,USD
2017-05-02,nasdaq,united states,6072.55,USD
2017-05-03,nasdaq,united states,6075.34,USD
2017-05-04,nasdaq,united states,6100.76,USD
2017-05-07,nasdaq,united states,6102.66,USD
2017-05-08,nasdaq,united states,6120.59,USD
2017-05-09,nasdaq,united states,6129.14,USD
2017-05-10,nasdaq,united states,6115.96,USD
2017-05-11,nasdaq,united states,6121.23,USD
2017-05-14,nasdaq,united states,6149.67,USD
2017-05-15,nasdaq,united states,6169.87,USD
2017-05-16,nasdaq,united states,6011.24,USD
2017-05-17,nasdaq,united states,6055.13,USD
2017-05-18,nasdaq,united states,6083.7,USD
2017-05-21,nasdaq,united states,6133.62,USD
2017-05-22,nasdaq,united states,6138.71,USD
2017-05-23,nasdaq,united states,6163.02,USD
2017-05-24,nasdaq,united states,6205.26,USD
2017-05-25,nasdaq,united states,6210.19,USD
2017-05-29,nasdaq,united states,6203.19,USD
2017-05-30,nasdaq,united states,6198.52,USD
2017-05-31,nasdaq,united states,6246.83,USD
2017-06-01,nasdaq,united states,6305.8,USD
2017-06-04,nasdaq,united states,6295.68,USD
2017-06-05,nasdaq,united states,6275.06,USD
2017-06-06,nasdaq,united states,6297.38,USD
2017-06-07,nasdaq,united states,6321.76,USD
2017-06-08,nasdaq,united states,6207.92,USD
2017-06-11,nasdaq,united states,6175.47,USD
2017-06-12,nasdaq,united states,6220.37,USD
2017-06-13,nasdaq,united states,6194.89,USD
2017-06-14,nasdaq,united states,6165.5,USD
2017-06-15,nasdaq,united states,6151.76,USD
2017-06-18,nasdaq,united states,6239.01,USD
2017-06-19,nasdaq,united states,6188.03,USD
2017-06-20,nasdaq,united states,6233.95,USD
2017-06-21,nasdaq,united states,6236.69,USD
2017-06-22,nasdaq,united states,6265.25,USD
2017-06-25,nasdaq,united states,6247.15,USD
2017-06-26,nasdaq,united states,6146.62,USD
2017-06-27,nasdaq,united states,6234.41,USD
2017-06-28,nasdaq,united states,6144.35,USD
2017-06-29,nasdaq,united states,6140.42,USD
2017-07-02,nasdaq,united states,6110.06,USD
2017-07-04,nasdaq,united states,6150.85,USD
2017-07-05,nasdaq,united states,6089.46,USD
2017-07-06,nasdaq,united states,6153.08,USD
2017-07-09,nasdaq,united states,6176.39,USD
2017-07-10,nasdaq,united states,6193.31,USD
2017-07-11,nasdaq,united states,6261.17,USD
2017-07-12,nasdaq,united states,6274.44,USD
2017-07-13,nasdaq,united states,6312.47,USD
2017-07-16,nasdaq,united states,6314.43,USD
2017-07-17,nasdaq,united states,6344.31,USD
2017-07-18,nasdaq,united states,6385.04,USD
2017-07-19,nasdaq,united states,6390.0,USD
2017-07-20,nasdaq,united states,6387.75,USD
2017-07-23,nasdaq,united states,6410.81,USD
2017-07-24,nasdaq,united states,6412.17,USD
2017-07-25,nasdaq,united states,6422.75,USD
2017-07-26,nasdaq,united states,6382.19,USD
2017-07-27,nasdaq,united states,6374.68,USD
2017-07-30,nasdaq,united states,6348.12,USD
2017-07-31,nasdaq,united states,6362.94,USD
2017-08-01,nasdaq,united states,6362.65,USD
2017-08-02,nasdaq,united states,6340.34,USD
2017-08-03,nasdaq,united states,6351.56,USD
2017-08-06,nasdaq,united states,6383.77,USD
2017-08-07,nasdaq,united states,6370.46,USD
2017-08-08,nasdaq,united states,6352.33,USD
2017-08-09,nasdaq,united states,6216.87,USD
2017-08-10,nasdaq,united states,6256.56,USD
2017-08-13,nasdaq,united states,6340.23,USD
2017-08-14,nasdaq,united states,6333.01,USD
2017-08-15,nasdaq,united states,6345.11,USD
2017-08-16,nasdaq,united states,6221.91,USD
2017-08-17,nasdaq,united states,6216.53,USD
2017-08-20,nasdaq,united states,6213.13,USD
2017-08-21,nasdaq,united states,6297.48,USD
2017-08-22,nasdaq,united states,6278.41,USD
2017-08-23,nasdaq,united states,6271.33,USD
2017-08-24,nasdaq,united states,6265.64,USD
2017-08-27,nasdaq,united states,6283.02,USD
2017-08-28,nasdaq,united states,6301.89,USD
2017-08-29,nasdaq,united states,6368.31,USD
2017-08-30,nasdaq,united states,6428.66,USD
2017-08-31,nasdaq,united states,6435.33,USD
2017-09-04,nasdaq,united states,6375.57,USD
2017-09-05,nasdaq,united states,6393.31,USD
2017-09-06,nasdaq,united states,6397.87,USD
2017-09-07,nasdaq,united states,6360.19,USD
2017-09-10,nasdaq,united states,6432.26,USD
2017-09-11,nasdaq,united states,6454.28,USD
2017-09-12,nasdaq,united states,6460.19,USD
2017-09-13,nasdaq,united states,6429.08,USD
2017-09-14,nasdaq,united states,6448.47,USD
2017-09-17,nasdaq,united states,6454.64,USD
2017-09-18,nasdaq,united states,6461.32,USD
2017-09-19,nasdaq,united states,6456.04,USD
2017-09-20,nasdaq,united states,6422.69,USD
2017-09-21,nasdaq,united states,6426.92,USD
2017-09-24,nasdaq,united states,6370.59,USD
2017-09-25,nasdaq,united states,6380.16,USD
2017-09-26,nasdaq,united states,6453.26,USD
2017-09-27,nasdaq,united states,6453.45,USD
2017-09-28,nasdaq,united states,6495.96,USD
2017-10-01,nasdaq,united states,6516.72,USD
2017-10-02,nasdaq,united states,6531.71,USD
2017-10-03,nasdaq,united states,6534.63,USD
2017-10-04,nasdaq,united states,6585.36,USD
2017-10-05,nasdaq,united states,6590.18,USD
2017-10-08,nasdaq,united states,6579.73,USD
2017-10-09,nasdaq,united states,6587.25,USD
2017-10-10,nasdaq,united states,6603.55,USD
2017-10-11,nasdaq,united states,6591.51,USD
2017-10-12,nasdaq,united states,6605.8,USD
2017-10-15,nasdaq,united states,6624.01,USD
2017-10-16,nasdaq,united states,6623.66,USD
2017-10-17,nasdaq,united states,6624.22,USD
2017-10-18,nasdaq,united states,6605.07,USD
2017-10-19,nasdaq,united states,6629.05,USD
